"sold","date_auctn","years_old","rpremium","rhammer","rlow","rhigh","ravg","artist","medium","height","width","inchsq","signed","creation","age","yob","date","trend","da1","da2","da3","da4","da5","da6","da8","dm0","dm1","dm2","dm3","dm4","dm5","dm6","dm7","dm8","dm9","drec","d8791","d9296","d9700","d0104","d0508"
1,1998,82,55.93325,50.84841,37.08282,49.44376,43.26329,7,2,20,24,480,1,1916,45,1871,1997.12,3990,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997.5,96.5,15.07491,13.10861,12.48439,18.72659,15.60549,7,2,27,23,621,1,1901,30,1871,1997.06,3810,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997,82,55.15399,50.13999,31.42678,47.14016,39.28347,7,2,20,24,480,1,1915,44,1871,1996.12,3627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1996.42004394531,64.4199981689453,,,12.78772,19.18159,15.98465,7,2,24,30,720,1,1932,61,1871,1996.05,3430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1996.42004394531,60.4199981689453,8.08824,7.03325,7.67263,11.50895,9.59079,7,2,22,24,528,1,1936,65,1871,1996.05,3430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995.92004394531,83.9199981689453,252.11451,229.19501,162.65452,227.71633,195.18543,7,2,24,20,480,1,1912,41,1871,1995.11,3255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1995.92004394531,95.9199981689453,,,48.79636,65.06181,56.92908,7,2,22,30,660,1,1900,29,1871,1995.11,3255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995.92004394531,83.9199981689453,1.12232,0.97593,1.17111,1.43136,1.30124,7,7,12.2,8.7,106.14,1,1912,41,1871,1995.11,3243,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1995.25,76.25,12.16931,10.58201,6.61376,9.92063,8.2672,7,2,20,24,480,1,1919,48,1871,1995.03,2997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1994.25,88.25,1.95445,1.69952,2.71924,4.07886,3.39905,7,7,15,19,285,1,1906,35,1871,1994.03,2633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1993.42004394531,85.4199981689453,8.77254,7.62829,5.54785,8.32178,6.93481,7,2,8.6,10.8,92.88,1,1908,37,1871,1993.05,2339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.42004394531,78.4199981689453,13.55756,11.78918,10.40222,17.33703,13.86963,7,2,24,20,480,1,1915,44,1871,1993.05,2339,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1993.42004394531,75.4199981689453,,,17.33703,31.20666,24.27184,7,2,32,25.7,822.4,1,1918,47,1871,1993.05,2338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.75,67.75,17.15096,15.59178,15.59178,19.84408,17.71793,7,2,15.8,20.3,320.74,1,1925,54,1871,1992.09,2093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.5,66.5,1.26801,1.15274,1.44092,1.92123,1.68108,7,3,12,10.5,126,1,1926,55,1871,1992.06,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1992.32995605469,67.3300018310547,,,10.7604,17.934,14.3472,7,2,9,11,99,1,1925,54,1871,1992.04,1918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992,66,43.77713,39.7974,28.94356,43.41534,36.17945,7,2,32,26,832,1,1926,55,1871,1991.12,1801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1992,77,,,21.70767,36.17945,28.94356,7,2,24,20,480,1,1915,44,1871,1991.12,1801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1989.92004394531,70.9199981689453,91.73948,83.39952,47.65687,63.54249,55.59968,7,2,20,24,480,1,1919,48,1871,1989.11,1065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1989.25,72.25,54.00982,49.09984,32.73322,49.09984,40.91653,7,2,20,24,480,1,1917,46,1871,1989.03,800,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1989,70,20.04971,18.22701,20.71251,37.28252,28.99751,7,2,20,24.25,485,1,1919,48,1871,1988.12,702,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1988.75,53.75,16.56904,15.06276,8.3682,12.5523,10.46025,7,2,22,18,396,1,1935,64,1871,1988.09,639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1988.75,81.75,13.80753,12.5523,6.69456,10.04184,8.3682,7,2,9.1,11.1,101.01,1,1907,36,1871,1988.09,632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1988,60,7.13668,6.48789,6.05536,8.65052,7.35294,7,2,20,26,520,1,1928,57,1871,1987.12,337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1987.75,57.75,1.91805,1.74368,1.30776,2.1796,1.74368,7,7,9,11.1,99.9,1,1930,59,1871,1987.09,265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,2008.42004394531,92.4199981689453,,,69.66893,116.11489,92.89191,8,0,13.75,19.75,271.563,1,1916,58,1858,2008.05,7813,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.42004394531,96.4199981689453,47.83933,39.86611,69.66893,116.11489,92.89191,8,0,13.75,19.75,271.563,1,1912,54,1858,2008.05,7813,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.42004394531,101.419998168945,123.08178,102.56815,92.89191,139.33787,116.11489,8,1,11,16,176,1,1907,49,1858,2008.05,7813,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2008.42004394531,101.419998168945,,,232.22978,325.12169,278.67573,8,2,20.25,26.25,531.563,1,1907,49,1858,2008.05,7813,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2008.42004394531,107.419998168945,11.61149,9.67624,11.61149,16.25608,13.93379,8,0,11,7.2,79.2,1,1901,43,1858,2008.05,7794,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,2007.42004394531,113.419998168945,439.04397,381.77736,193.41144,290.11716,241.7643,8,0,15.7,7.5,117.75,1,1894,36,1858,2007.05,7448,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2006.42004394531,117.419998168945,4.96175,4.13479,4.22255,6.20964,5.2161,8,1,13.25,9.25,122.563,1,1889,31,1858,2006.05,7079,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.92004394531,104.919998168945,234.22514,203.67403,75.71933,126.19889,100.95911,8,1,14,19.7,275.8,1,1901,43,1858,2005.11,6909,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2005.92004394531,101.919998168945,84.80565,73.74405,40.38364,60.57547,50.47956,8,0,12,18,216,1,1904,46,1858,2005.11,6909,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2005.75,116.75,,,12.57545,17.60563,15.09054,8,1,13.25,9.25,122.563,1,1889,31,1858,2005.09,6834,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2004.42004394531,110.419998168945,,,318.80978,425.0797,371.94474,8,0,15.7,7.5,117.75,1,1894,36,1858,2004.05,6349,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2004.42004394531,110.419998168945,47.62487,41.41293,15.94049,26.56748,21.25399,8,1,13,8.5,110.5,1,1894,36,1858,2004.05,6348,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2004,97,,,26.95418,37.73585,32.34501,8,2,8.5,6.2,52.7,1,1907,49,1858,2003.12,6181,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.42004394531,96.4199981689453,218.69874,388.98986,109.34937,164.02406,136.68671,8,2,10.5,13.7,143.85,1,1907,49,1858,2003.05,5985,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.42004394531,107.419998168945,540.18589,960.80495,546.74686,820.12028,683.43357,8,0,14.2,20.7,293.94,1,1896,38,1858,2003.05,5985,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003.42004394531,94.4199981689453,26.24385,22.82074,32.80481,43.73975,38.27228,8,0,15.5,22,341,1,1909,51,1858,2003.05,5985,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2003,104,307.75578,547.3917,385.0385,495.0495,440.044,8,1,14.2,21,298.2,1,1899,41,1858,2002.12,5817,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2003,88,,,550.05501,825.08251,687.56876,8,2,18.5,32.2,595.7,0,1915,57,1858,2002.12,5817,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2002,82,,,1.1274,1.69109,1.40924,8,3,11.3,8,90.4,0,1920,62,1858,2001.12,5453,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2001.42004394531,107.419998168945,114.91822,204.39999,112.80316,169.20474,141.00395,8,1,10.2,13.2,134.64,1,1894,36,1858,2001.05,5258,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2001.42004394531,102.419998168945,,,84.60237,141.00395,112.80316,8,1,11,15,165,1,1899,41,1858,2001.05,5258,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2001.25,111.25,21.65247,18.82823,3.97501,5.67859,4.8268,8,1,8.5,10,85,1,1890,32,1858,2001.03,5187,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2000.92004394531,93.9199981689453,33.43858,29.07702,28.70264,43.05396,35.8783,8,2,8.5,6.2,52.7,1,1907,49,1858,2000.11,5083,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2000.92004394531,102.919998168945,950.48794,1690.59121,1148.10563,1722.15844,1435.13203,8,1,20.7,15.5,320.85,1,1898,40,1858,2000.11,5083,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2000,103,17.03199,14.81043,10.66351,14.21801,12.44076,8,1,10.5,7.5,78.75,1,1897,39,1858,1999.12,4718,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2000,93,392.4763,356.79664,355.45024,473.93365,414.69194,8,2,18,21,378,1,1907,49,1858,1999.12,4718,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.92004394531,105.919998168945,19.12114,16.62708,14.84561,20.78385,17.81473,8,1,9,12.2,109.8,1,1894,36,1858,1999.11,4717,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.92004394531,107.919998168945,125.59382,114.1762,71.25891,106.88836,89.07363,8,1,9,12.3,110.7,1,1892,34,1858,1999.11,4717,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1999.42004394531,86.4199981689453,,,481.92771,722.89157,602.40964,8,2,18,27.7,498.6,1,1913,55,1858,1999.05,4530,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1999.42004394531,94.4199981689453,134.03614,121.85104,120.48193,180.72289,150.60241,8,1,11,15.5,170.5,1,1905,47,1858,1999.05,4530,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1999,84,53.07178,48.24707,18.24818,30.41363,24.3309,8,1,14.5,17.5,253.75,1,1915,57,1858,1998.12,4355,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.42004394531,85.4199981689453,45.51046,41.37314,30.75031,43.05043,36.90037,8,2,10.5,13.7,143.85,1,1913,55,1858,1998.05,4159,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.42004394531,85.4199981689453,231.54982,210.49983,123.00123,184.50185,153.75154,8,2,18,22,396,1,1913,55,1858,1998.05,4158,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1998.42004394531,101.419998168945,,,18.45018,30.75031,24.60025,8,1,10.5,7.5,78.75,1,1897,39,1858,1998.05,4158,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1998.32995605469,85.3300018310547,14.88903,12.94698,7.39827,11.09741,9.24784,8,1,9,7.2,64.8,1,1913,55,1858,1998.04,4131,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1997.5,82.5,49.62547,45.11406,24.96879,37.45318,31.21099,8,0,12.2,19,231.8,1,1915,57,1858,1997.06,3810,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1997,82,,,125.7071,188.56065,157.13388,8,1,14.5,17.5,253.75,1,1915,57,1858,1996.12,3627,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1997,81,53.42552,48.56865,47.14016,62.85355,54.99686,8,0,13.5,19.5,263.25,1,1916,58,1858,1996.12,3627,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1997,82,67.2533,61.13936,47.14016,62.85355,54.99686,8,1,13.5,19.5,263.25,1,1915,57,1858,1996.12,3627,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1996.75,105.75,34.64172,31.49248,12.68231,19.02346,15.85289,8,1,7,5,35,1,1891,33,1858,1996.09,3557,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1995.42004394531,97.4199981689453,,,39.44773,52.59698,46.02235,8,1,13.7,9.7,132.89,1,1898,40,1858,1995.05,3066,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1995,80,49.30047,44.81861,49.96669,66.62225,58.29447,8,1,11.2,15.2,170.24,1,1915,57,1858,1994.12,2892,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1995,80,,,53.2978,79.9467,66.62225,8,1,12.2,19,231.8,1,1915,57,1858,1994.12,2892,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1994,87,257.34792,233.95265,205.0581,341.7635,273.4108,8,2,20.25,26.25,531.563,1,1907,49,1858,1993.12,2528,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993.42004394531,100.419998168945,35.88766,32.62514,20.80444,34.67406,27.73925,8,0,11,8.2,90.2,1,1893,35,1858,1993.05,2339,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1993.42004394531,80.4199981689453,,,69.34813,104.02219,86.68516,8,2,10.5,13.7,143.85,1,1913,55,1858,1993.05,2338,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1993,96,189.38862,172.17147,122.97962,158.11665,140.54814,8,1,16,11.5,184,1,1897,39,1858,1992.12,2165,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1992.42004394531,100.419998168945,27.55906,25.05369,28.63278,42.94918,35.79098,8,1,12.7,9.3,118.11,1,1892,34,1858,1992.05,1975,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1989,97,45.56752,41.42502,41.42502,62.13753,51.78128,8,1,12.7,9.3,118.11,1,1892,34,1858,1988.12,702,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
